participant,trial,response_time,group,trialOrder,correct,side,changeTrial,RTwoOutlier,phase
P95,38,3.26274085,DLD,1,1,right,1.0,3.26274085,implicit
P95,39,4.147295952,DLD,1,1,right,0.0,,implicit
P95,40,9.426029921,DLD,1,1,left,1.0,,implicit
P95,41,4.626935959,DLD,1,1,right,1.0,,implicit
P95,42,4.347419024,DLD,1,1,left,1.0,,implicit
P95,43,7.535630941,DLD,1,1,left,0.0,,implicit
P95,44,6.768051147,DLD,1,1,right,1.0,,implicit
P95,45,4.04836607,DLD,1,1,left,1.0,,implicit
P95,46,3.960381985,DLD,1,1,right,1.0,,implicit
P95,47,5.650688887,DLD,1,1,right,0.0,,implicit
P95,48,3.756895065,DLD,1,1,left,1.0,3.756895065,implicit
P96,1,1.935776949,TLD,4,0,right,0.0,1.935776949,implicit
P96,2,2.879981995,TLD,4,1,left,1.0,2.879981995,implicit
P96,3,1.924993992,TLD,4,1,right,1.0,1.924993992,implicit
P96,4,1.395632982,TLD,4,0,right,0.0,1.395632982,implicit
P96,5,1.31050396,TLD,4,0,left,1.0,1.31050396,implicit
P96,6,2.485028982,TLD,4,1,left,0.0,2.485028982,implicit
P96,7,1.894204855,TLD,4,1,right,1.0,1.894204855,implicit
P96,8,2.297963858,TLD,4,1,left,1.0,2.297963858,implicit
P96,9,1.908905983,TLD,4,1,right,1.0,1.908905983,implicit
P96,10,2.230460167,TLD,4,1,left,1.0,2.230460167,implicit
P96,11,2.618251085,TLD,4,0,left,0.0,2.618251085,implicit
P96,12,3.162866116,TLD,4,1,right,1.0,3.162866116,implicit
P96,13,2.381366968,TLD,4,0,right,0.0,2.381366968,implicit
P96,14,3.110027075,TLD,4,1,left,1.0,3.110027075,implicit
P96,15,1.969115973,TLD,4,0,left,0.0,1.969115973,implicit
P96,16,2.262688875,TLD,4,1,right,1.0,2.262688875,implicit
P96,17,2.142923117,TLD,4,1,left,1.0,2.142923117,implicit
P96,18,1.880481958,TLD,4,1,right,1.0,1.880481958,implicit
P96,19,1.628129959,TLD,4,1,left,1.0,1.628129959,implicit
P96,20,1.596678019,TLD,4,1,right,1.0,1.596678019,implicit
P96,21,1.73259902,TLD,4,1,left,1.0,1.73259902,implicit
P96,22,0.7498629093,TLD,4,1,left,0.0,,implicit
P96,23,2.438814878,TLD,4,1,right,1.0,2.438814878,implicit
P96,24,2.434602022,TLD,4,1,right,0.0,2.434602022,implicit
P96,25,2.562721014,TLD,4,1,left,0.0,2.562721014,implicit
P96,26,1.961987019,TLD,4,1,right,1.0,1.961987019,implicit
P96,27,1.746287107,TLD,4,1,left,1.0,1.746287107,implicit
P96,28,1.647564173,TLD,4,1,right,1.0,1.647564173,implicit
P96,29,1.202600002,TLD,4,0,right,0.0,1.202600002,implicit
P96,30,1.210839033,TLD,4,0,left,1.0,1.210839033,implicit
P96,31,2.503185034,TLD,4,1,left,0.0,2.503185034,implicit
P96,32,1.926615953,TLD,4,1,right,1.0,1.926615953,implicit
P96,33,2.800490856,TLD,4,1,right,0.0,2.800490856,implicit
P96,34,2.812236071,TLD,4,1,left,1.0,2.812236071,implicit
P96,35,1.189121008,TLD,4,1,right,1.0,1.189121008,implicit
P96,36,0.7481160164,TLD,4,1,left,1.0,,implicit
P96,37,0.7627608776,TLD,4,1,right,1.0,,implicit
P96,38,2.729791164,TLD,4,1,left,1.0,2.729791164,implicit
P96,39,1.086771965,TLD,4,0,left,0.0,,implicit
P96,40,2.412348032,TLD,4,1,right,1.0,2.412348032,implicit
P96,41,2.49318099,TLD,4,1,left,1.0,2.49318099,implicit
P96,42,2.211853981,TLD,4,1,right,1.0,2.211853981,implicit
P96,43,2.346935987,TLD,4,1,left,1.0,2.346935987,implicit
P96,44,2.464720011,TLD,4,1,right,1.0,2.464720011,implicit
P96,45,1.948500872,TLD,4,0,right,0.0,1.948500872,implicit
P96,46,3.060605764,TLD,4,1,left,1.0,3.060605764,implicit
P96,47,2.852966785,TLD,4,1,left,0.0,2.852966785,implicit
P96,48,2.229006052,TLD,4,1,right,1.0,2.229006052,implicit
p98,1,3.222172022,DLD,3,1,left,0.0,3.222172022,implicit
p98,2,2.145411015,DLD,3,1,right,1.0,2.145411015,implicit
p98,3,2.295547962,DLD,3,1,left,1.0,2.295547962,implicit
p98,4,1.93056798,DLD,3,1,right,1.0,1.93056798,implicit
p98,5,2.048240185,DLD,3,0,right,0.0,2.048240185,implicit
p98,6,3.012902021,DLD,3,1,left,1.0,3.012902021,implicit
p98,7,3.617059946,DLD,3,1,left,0.0,3.617059946,implicit
p98,8,2.661201,DLD,3,1,right,1.0,2.661201,implicit
p98,9,3.362682104,DLD,3,1,left,1.0,3.362682104,implicit
p98,10,2.987243891,DLD,3,1,left,0.0,2.987243891,implicit
p98,11,1.508711815,DLD,3,0,right,1.0,1.508711815,implicit
p98,12,3.068061113,DLD,3,1,right,0.0,3.068061113,implicit
p98,13,2.600902081,DLD,3,1,right,0.0,2.600902081,implicit
p98,14,3.209854126,DLD,3,1,left,1.0,3.209854126,implicit
p98,15,2.787374973,DLD,3,1,left,0.0,2.787374973,implicit
p98,16,2.976329088,DLD,3,1,right,1.0,2.976329088,implicit
p98,17,2.730412006,DLD,3,1,left,1.0,2.730412006,implicit
p98,18,2.12920785,DLD,3,1,right,1.0,2.12920785,implicit
p98,19,2.267481089,DLD,3,0,right,0.0,2.267481089,implicit
p98,20,3.359557152,DLD,3,1,left,1.0,3.359557152,implicit
p98,21,2.955523014,DLD,3,1,left,0.0,2.955523014,implicit
p98,22,2.207363129,DLD,3,1,right,1.0,2.207363129,implicit
p98,23,3.578593016,DLD,3,1,left,1.0,3.578593016,implicit
p98,24,2.730421066,DLD,3,1,right,1.0,2.730421066,implicit
p98,25,2.422691822,DLD,3,1,right,0.0,2.422691822,implicit
p98,26,2.72843194,DLD,3,1,left,1.0,2.72843194,implicit
p98,27,2.094954014,DLD,3,1,right,1.0,2.094954014,implicit
p98,28,2.404628992,DLD,3,1,left,1.0,2.404628992,implicit
p98,29,3.068069935,DLD,3,1,left,0.0,3.068069935,implicit
p98,30,2.779505014,DLD,3,1,right,1.0,2.779505014,implicit
p98,31,2.577205896,DLD,3,1,left,1.0,2.577205896,implicit
p98,32,2.013557911,DLD,3,1,right,1.0,2.013557911,implicit
p98,33,2.798555136,DLD,3,1,right,0.0,2.798555136,implicit
p98,34,2.696825027,DLD,3,1,left,1.0,2.696825027,implicit
p98,35,3.300964117,DLD,3,1,left,0.0,3.300964117,implicit
p98,36,2.827458143,DLD,3,1,right,1.0,2.827458143,implicit
p98,37,2.963943005,DLD,3,1,left,1.0,2.963943005,implicit
p98,38,2.743667841,DLD,3,1,right,1.0,2.743667841,implicit
p98,39,2.780330181,DLD,3,1,right,0.0,2.780330181,implicit
p98,40,3.260221004,DLD,3,1,left,1.0,3.260221004,implicit
p98,41,2.746501923,DLD,3,1,right,1.0,2.746501923,implicit
p98,42,2.743382931,DLD,3,1,left,1.0,2.743382931,implicit
p98,43,2.192292213,DLD,3,1,right,1.0,2.192292213,implicit
p98,44,2.51305604,DLD,3,1,left,1.0,2.51305604,implicit
p98,45,2.213739872,DLD,3,1,right,1.0,2.213739872,implicit
p98,46,2.797951937,DLD,3,1,right,0.0,2.797951937,implicit
p98,47,4.07572484,DLD,3,1,left,1.0,,implicit
p98,48,3.087363958,DLD,3,1,left,0.0,3.087363958,implicit
P99,1,4.490427971,DLD,2,1,left,0.0,,implicit
P99,2,7.843832016,DLD,2,0,right,1.0,,implicit
P99,3,1.395164013,DLD,2,0,left,1.0,1.395164013,implicit
P99,4,6.867291927,DLD,2,1,left,0.0,,implicit
P99,5,0.513066053,DLD,2,0,right,1.0,,implicit
P99,6,0.517960072,DLD,2,0,right,0.0,,implicit
P99,7,3.884402037,DLD,2,0,right,0.0,3.884402037,implicit
P99,8,0.512403011,DLD,2,1,left,1.0,,implicit
P99,9,0.520264149,DLD,2,0,left,0.0,,implicit
P99,10,0.510782957,DLD,2,1,right,1.0,,implicit
P99,11,0.509898901,DLD,2,0,left,1.0,,implicit
P99,12,4.642849207,DLD,2,1,right,1.0,,implicit
P99,13,1.89567709,DLD,2,1,left,1.0,1.89567709,implicit
P99,14,3.963947058,DLD,2,1,right,1.0,,implicit
P99,15,3.280905008,DLD,2,1,right,0.0,3.280905008,implicit
P99,16,4.441304922,DLD,2,1,left,1.0,,implicit
P99,17,3.712192059,DLD,2,1,right,1.0,3.712192059,implicit
P99,18,3.529135942,DLD,2,1,left,1.0,3.529135942,implicit
P99,19,5.619400024,DLD,2,1,left,0.0,,implicit
P99,20,3.674774885,DLD,2,1,right,1.0,3.674774885,implicit
P99,21,7.509225845,DLD,2,1,left,1.0,,implicit
P99,22,5.44532609,DLD,2,1,right,1.0,,implicit
P99,23,11.71557117,DLD,2,1,right,0.0,,implicit
P99,24,1.929162979,DLD,2,0,left,1.0,1.929162979,implicit
P99,25,4.439971924,DLD,2,1,right,0.0,,implicit
P99,26,6.629728079,DLD,2,1,left,1.0,,implicit
P99,27,0.521226168,DLD,2,0,right,1.0,,implicit
P99,28,5.321519136,DLD,2,1,right,0.0,,implicit
P99,29,6.792067051,DLD,2,1,left,1.0,,implicit
P99,30,30.32609987,DLD,2,0,left,0.0,,implicit
P99,31,3.078075886,DLD,2,1,right,1.0,3.078075886,implicit
P99,32,5.246026039,DLD,2,1,left,1.0,,implicit
P99,33,4.758210897,DLD,2,1,right,1.0,,implicit
P99,34,3.410253048,DLD,2,1,left,1.0,3.410253048,implicit
P99,35,1.138756037,DLD,2,0,left,0.0,1.138756037,implicit
P99,36,4.595164061,DLD,2,1,right,1.0,,implicit
P99,37,3.26494503,DLD,2,1,right,0.0,3.26494503,implicit
P99,38,7.291288853,DLD,2,1,left,1.0,,implicit
P99,39,6.552600861,DLD,2,1,left,0.0,,implicit
P99,40,2.893546104,DLD,2,1,right,1.0,2.893546104,implicit
P99,41,3.629249096,DLD,2,1,left,1.0,3.629249096,implicit
P99,42,2.663975954,DLD,2,1,right,1.0,2.663975954,implicit
P99,43,3.079914093,DLD,2,1,left,1.0,3.079914093,implicit
P99,44,2.178442001,DLD,2,1,right,1.0,2.178442001,implicit
P99,45,2.701510906,DLD,2,1,right,0.0,2.701510906,implicit
P99,46,3.095099926,DLD,2,1,left,1.0,3.095099926,implicit
P99,47,2.903202057,DLD,2,1,left,0.0,2.903202057,implicit
P99,48,2.492646933,DLD,2,1,right,1.0,2.492646933,implicit
P103,1,5.682397127,DLD,6,1,right,0.0,5.682397127,implicit
P103,2,4.479328871,DLD,6,1,left,1.0,4.479328871,implicit
P103,3,5.352352858,DLD,6,1,left,0.0,5.352352858,implicit
P103,4,4.193971157,DLD,6,1,right,1.0,4.193971157,implicit
P103,5,5.2784729,DLD,6,1,left,1.0,5.2784729,implicit
P103,6,4.392247915,DLD,6,1,right,1.0,4.392247915,implicit
P103,7,5.345492125,DLD,6,1,left,1.0,5.345492125,implicit
P103,8,4.391919851,DLD,6,1,right,1.0,4.391919851,implicit
P103,9,4.38338089,DLD,6,1,right,0.0,4.38338089,implicit
P103,10,5.106305122,DLD,6,1,left,1.0,5.106305122,implicit
P103,11,5.20235014,DLD,6,1,left,0.0,5.20235014,implicit
P103,12,4.907552958,DLD,6,1,right,1.0,4.907552958,implicit
P103,13,4.181334019,DLD,6,1,right,0.0,4.181334019,implicit
P103,14,4.427163124,DLD,6,1,left,1.0,4.427163124,implicit
P103,15,3.878443956,DLD,6,1,right,1.0,3.878443956,implicit
P103,16,6.80082798,DLD,6,1,right,0.0,6.80082798,implicit
P103,17,5.458674908,DLD,6,1,left,1.0,5.458674908,implicit
P103,18,6.601960182,DLD,6,1,left,0.0,6.601960182,implicit
P103,19,3.600601912,DLD,6,1,left,0.0,3.600601912,implicit
P103,20,2.996216059,DLD,6,1,right,1.0,2.996216059,implicit
P103,21,3.259649992,DLD,6,1,left,1.0,3.259649992,implicit
P103,22,3.910434008,DLD,6,1,right,1.0,3.910434008,implicit
P103,23,3.002015829,DLD,6,1,right,0.0,3.002015829,implicit
P103,24,3.327266932,DLD,6,1,left,1.0,3.327266932,implicit
P103,25,5.224871159,DLD,6,1,left,0.0,5.224871159,implicit
P103,26,2.962154865,DLD,6,1,right,1.0,2.962154865,implicit
P103,27,7.747917891,DLD,6,1,right,0.0,7.747917891,implicit
P103,28,5.208753109,DLD,6,1,left,1.0,5.208753109,implicit
P103,29,5.577980042,DLD,6,1,right,1.0,5.577980042,implicit
P103,30,4.795143127,DLD,6,1,left,1.0,4.795143127,implicit
P103,31,8.777069092,DLD,6,1,right,1.0,8.777069092,implicit
P103,32,8.678694963,DLD,6,1,left,1.0,8.678694963,implicit
P103,33,5.73548007,DLD,6,1,left,0.0,5.73548007,implicit
P103,34,5.490777969,DLD,6,1,right,1.0,5.490777969,implicit
P103,35,10.09099197,DLD,6,1,left,1.0,10.09099197,implicit
P103,36,3.795222998,DLD,6,1,right,1.0,3.795222998,implicit
P103,37,6.944178104,DLD,6,1,left,1.0,6.944178104,implicit
P103,38,9.42607522,DLD,6,1,right,1.0,9.42607522,implicit
P103,39,5.013003111,DLD,6,1,left,1.0,5.013003111,implicit
P103,40,3.418351889,DLD,6,1,left,0.0,3.418351889,implicit
P103,41,6.440367937,DLD,6,1,right,1.0,6.440367937,implicit
P103,42,7.831896067,DLD,6,1,right,0.0,7.831896067,implicit
P103,43,9.481991053,DLD,6,1,right,0.0,9.481991053,implicit
P103,44,3.945654869,DLD,6,1,left,1.0,3.945654869,implicit
P103,45,3.040730953,DLD,6,1,right,1.0,3.040730953,implicit
P103,46,3.130954027,DLD,6,1,left,1.0,3.130954027,implicit
P103,47,3.369438887,DLD,6,1,left,0.0,3.369438887,implicit
P103,48,2.626248121,DLD,6,1,right,1.0,2.626248121,implicit
P104,1,2.82820487,DLD,4,1,right,0.0,,implicit
P104,2,4.261536837,DLD,4,1,left,1.0,4.261536837,implicit
P104,3,4.077569962,DLD,4,1,right,1.0,4.077569962,implicit
P104,4,3.867518902,DLD,4,1,right,0.0,3.867518902,implicit
P104,5,3.573787928,DLD,4,1,left,1.0,3.573787928,implicit
P104,6,3.618161917,DLD,4,1,left,0.0,3.618161917,implicit
P104,7,4.078154087,DLD,4,1,right,1.0,4.078154087,implicit
P104,8,4.628921032,DLD,4,1,left,1.0,4.628921032,implicit
P104,9,3.413275003,DLD,4,1,right,1.0,3.413275003,implicit
P104,10,3.811582088,DLD,4,1,left,1.0,3.811582088,implicit
P104,11,3.1854949,DLD,4,1,left,0.0,3.1854949,implicit
P104,12,3.994534969,DLD,4,1,right,1.0,3.994534969,implicit
P104,13,4.184684992,DLD,4,1,right,0.0,4.184684992,implicit
P104,14,3.275935173,DLD,4,1,left,1.0,3.275935173,implicit
P104,15,3.637016058,DLD,4,1,left,0.0,3.637016058,implicit
P104,16,3.677715063,DLD,4,1,right,1.0,3.677715063,implicit
P104,17,3.81339407,DLD,4,1,left,1.0,3.81339407,implicit
P104,18,4.210668087,DLD,4,1,right,1.0,4.210668087,implicit
P104,19,4.529663086,DLD,4,1,left,1.0,4.529663086,implicit
P104,20,4.194747925,DLD,4,1,right,1.0,4.194747925,implicit
P104,21,4.330225945,DLD,4,1,left,1.0,4.330225945,implicit
P104,22,4.470556974,DLD,4,1,left,0.0,4.470556974,implicit
P104,23,4.475604057,DLD,4,1,right,1.0,4.475604057,implicit
P104,24,4.015276909,DLD,4,1,right,0.0,4.015276909,implicit
P104,25,3.946746111,DLD,4,1,left,0.0,3.946746111,implicit
P104,26,4.336680174,DLD,4,1,right,1.0,4.336680174,implicit
P104,27,4.012964964,DLD,4,1,left,1.0,4.012964964,implicit
P104,28,3.862436056,DLD,4,1,right,1.0,3.862436056,implicit
P104,29,4.98328495,DLD,4,1,right,0.0,4.98328495,implicit
P104,30,4.345135927,DLD,4,1,left,1.0,4.345135927,implicit
P104,31,4.351191044,DLD,4,1,left,0.0,4.351191044,implicit
P104,32,4.358274937,DLD,4,1,right,1.0,4.358274937,implicit
P104,33,4.43325901,DLD,4,1,right,0.0,4.43325901,implicit
P104,34,4.510296822,DLD,4,1,left,1.0,4.510296822,implicit
P104,35,4.81328702,DLD,4,1,right,1.0,4.81328702,implicit
P104,36,4.309046984,DLD,4,1,left,1.0,4.309046984,implicit
P104,37,4.361642122,DLD,4,1,right,1.0,4.361642122,implicit
P104,38,4.725977898,DLD,4,1,left,1.0,4.725977898,implicit
P104,39,4.454516888,DLD,4,1,left,0.0,4.454516888,implicit
P104,40,4.288503885,DLD,4,1,right,1.0,4.288503885,implicit
P104,41,3.662501812,DLD,4,1,left,1.0,3.662501812,implicit
P104,42,3.897716045,DLD,4,1,right,1.0,3.897716045,implicit
P104,43,3.096127987,DLD,4,1,left,1.0,3.096127987,implicit
P104,44,3.442597151,DLD,4,1,right,1.0,3.442597151,implicit
P104,45,3.885856152,DLD,4,1,right,0.0,3.885856152,implicit
P104,46,4.042938948,DLD,4,1,left,1.0,4.042938948,implicit
P104,47,4.93614316,DLD,4,1,left,0.0,4.93614316,implicit
P104,48,3.807420969,DLD,4,1,right,1.0,3.807420969,implicit
P105,1,5.81928587,DLD,5,1,right,0.0,5.81928587,implicit
P105,2,5.361170053,DLD,5,1,left,1.0,5.361170053,implicit
P105,3,5.75111413,DLD,5,1,left,0.0,5.75111413,implicit
P105,4,5.346302032,DLD,5,1,right,1.0,5.346302032,implicit
P105,5,5.073175192,DLD,5,1,left,1.0,5.073175192,implicit
P105,6,5.166002035,DLD,5,1,right,1.0,5.166002035,implicit
P105,7,5.30786109,DLD,5,1,left,1.0,5.30786109,implicit
P105,8,4.730031013,DLD,5,1,right,1.0,4.730031013,implicit
P105,9,7.014018059,DLD,5,1,right,0.0,7.014018059,implicit
P105,10,5.459169149,DLD,5,1,left,1.0,5.459169149,implicit
P105,11,5.069108963,DLD,5,1,left,0.0,5.069108963,implicit
P105,12,5.44285512,DLD,5,1,right,1.0,5.44285512,implicit
P105,13,5.227944136,DLD,5,1,left,1.0,5.227944136,implicit
P105,14,4.595279932,DLD,5,1,right,1.0,4.595279932,implicit
P105,15,4.695400953,DLD,5,1,left,1.0,4.695400953,implicit
P105,16,4.863209963,DLD,5,1,right,1.0,4.863209963,implicit
P105,17,5.100568056,DLD,5,1,right,0.0,5.100568056,implicit
P105,18,5.560323,DLD,5,0,left,1.0,5.560323,implicit
P105,19,5.351341963,DLD,5,0,left,0.0,5.351341963,implicit
P105,20,36.03451204,DLD,5,1,right,1.0,,implicit
P105,21,6.14915204,DLD,5,1,right,0.0,6.14915204,implicit
P105,22,5.808894873,DLD,5,1,left,1.0,5.808894873,implicit
P105,23,4.829449177,DLD,5,1,right,1.0,4.829449177,implicit
P105,24,5.279409885,DLD,5,1,left,1.0,5.279409885,implicit
P105,25,5.619098902,DLD,5,1,right,0.0,5.619098902,implicit
P105,26,5.578051806,DLD,5,1,left,1.0,5.578051806,implicit
P105,27,5.578500986,DLD,5,1,right,1.0,5.578500986,implicit
P105,28,4.560791969,DLD,5,1,right,0.0,4.560791969,implicit
P105,29,4.593357086,DLD,5,1,left,1.0,4.593357086,implicit
P105,30,4.867848873,DLD,5,1,left,0.0,4.867848873,implicit
P105,31,5.377049923,DLD,5,1,right,1.0,5.377049923,implicit
P105,32,4.996291876,DLD,5,1,left,1.0,4.996291876,implicit
P105,33,4.779782057,DLD,5,1,right,1.0,4.779782057,implicit
P105,34,3.297162056,DLD,5,1,left,1.0,3.297162056,implicit
P105,35,4.216799021,DLD,5,1,left,0.0,4.216799021,implicit
P105,36,3.294270039,DLD,5,1,right,1.0,3.294270039,implicit
P105,37,3.313656092,DLD,5,1,left,1.0,3.313656092,implicit
P105,38,1.929730892,DLD,5,1,right,1.0,1.929730892,implicit
P105,39,4.61340785,DLD,5,1,left,1.0,4.61340785,implicit
P105,40,4.552976847,DLD,5,1,left,0.0,4.552976847,implicit
P105,41,4.793905973,DLD,5,1,right,1.0,4.793905973,implicit
P105,42,3.952740908,DLD,5,0,right,0.0,3.952740908,implicit
P105,43,4.396030903,DLD,5,1,right,0.0,4.396030903,implicit
P105,44,4.652453899,DLD,5,1,left,1.0,4.652453899,implicit
P105,45,5.315798998,DLD,5,1,left,0.0,5.315798998,implicit
P105,46,5.279773951,DLD,5,1,right,1.0,5.279773951,implicit
P105,47,5.710004091,DLD,5,1,left,1.0,5.710004091,implicit
P105,48,17.04238582,DLD,5,1,right,1.0,,implicit
P106,1,11.66577411,DLD,6,1,right,0.0,,implicit
P106,2,8.877534866,DLD,6,1,left,1.0,,implicit
P106,3,7.785328865,DLD,6,1,left,0.0,,implicit
P106,4,8.324164867,DLD,6,1,right,1.0,,implicit
P106,5,5.695546865,DLD,6,1,left,1.0,5.695546865,implicit
P106,6,4.611541033,DLD,6,1,right,1.0,4.611541033,implicit
P106,7,5.71230793,DLD,6,1,left,1.0,5.71230793,implicit
P106,8,11.19208097,DLD,6,1,right,1.0,,implicit
P106,9,8.94888711,DLD,6,1,right,0.0,,implicit
P106,10,5.926413059,DLD,6,1,left,1.0,5.926413059,implicit
P106,11,4.284503222,DLD,6,1,left,0.0,4.284503222,implicit
P106,12,4.630922079,DLD,6,1,right,1.0,4.630922079,implicit
P106,13,3.790090799,DLD,6,1,right,0.0,3.790090799,implicit
P106,14,3.843191147,DLD,6,1,left,1.0,3.843191147,implicit
P106,15,5.163253784,DLD,6,1,right,1.0,5.163253784,implicit
P106,16,5.031139135,DLD,6,1,right,0.0,5.031139135,implicit
P106,17,5.311228991,DLD,6,1,left,1.0,5.311228991,implicit
P106,18,3.301803112,DLD,6,1,left,0.0,3.301803112,implicit
P106,19,3.78707695,DLD,6,1,left,0.0,3.78707695,implicit
P106,20,4.670192957,DLD,6,1,right,1.0,4.670192957,implicit
P106,21,6.079469919,DLD,6,1,left,1.0,6.079469919,implicit
P106,22,4.458287001,DLD,6,1,right,1.0,4.458287001,implicit
P106,23,3.351322889,DLD,6,1,right,0.0,3.351322889,implicit
P106,24,4.040013075,DLD,6,1,left,1.0,4.040013075,implicit
P106,25,3.702987909,DLD,6,1,left,0.0,3.702987909,implicit
P106,26,4.266102791,DLD,6,1,right,1.0,4.266102791,implicit
P106,27,4.083012104,DLD,6,1,right,0.0,4.083012104,implicit
P106,28,6.325289965,DLD,6,1,left,1.0,6.325289965,implicit
P106,29,3.345187902,DLD,6,1,right,1.0,3.345187902,implicit
P106,30,3.281292915,DLD,6,1,left,1.0,3.281292915,implicit
P106,31,2.721169949,DLD,6,1,right,1.0,2.721169949,implicit
P106,32,2.990604877,DLD,6,1,left,1.0,2.990604877,implicit
P106,33,3.355597019,DLD,6,1,left,0.0,3.355597019,implicit
P106,34,2.82177186,DLD,6,1,right,1.0,2.82177186,implicit
P106,35,3.196441889,DLD,6,1,left,1.0,3.196441889,implicit
P106,36,2.776637077,DLD,6,1,right,1.0,2.776637077,implicit
P106,37,3.680516958,DLD,6,1,left,1.0,3.680516958,implicit
P106,38,2.679396153,DLD,6,1,right,1.0,2.679396153,implicit
P106,39,2.895817041,DLD,6,1,left,1.0,2.895817041,implicit
P106,40,3.403958082,DLD,6,1,left,0.0,3.403958082,implicit
P106,41,2.8245821,DLD,6,1,right,1.0,2.8245821,implicit
P106,42,2.848712921,DLD,6,1,right,0.0,2.848712921,implicit
P106,43,2.686270952,DLD,6,1,right,0.0,2.686270952,implicit
P106,44,3.021287918,DLD,6,1,left,1.0,3.021287918,implicit
P106,45,2.994376898,DLD,6,1,right,1.0,2.994376898,implicit
P106,46,3.730612993,DLD,6,1,left,1.0,3.730612993,implicit
P106,47,5.63323617,DLD,6,1,left,0.0,5.63323617,implicit
P106,48,5.343707085,DLD,6,1,right,1.0,5.343707085,implicit
P107,1,8.188143015,DLD,2,1,left,0.0,,implicit
P107,2,8.491553068,DLD,2,1,right,1.0,,implicit
P107,3,5.362231016,DLD,2,1,left,1.0,,implicit
P107,4,5.58292985,DLD,2,1,left,0.0,,implicit
P107,5,5.762547016,DLD,2,1,right,1.0,,implicit
P107,6,6.025454998,DLD,2,1,right,0.0,,implicit
P107,7,7.033561945,DLD,2,1,right,0.0,,implicit
P107,8,4.960343122,DLD,2,1,left,1.0,4.960343122,implicit
P107,9,4.299831867,DLD,2,1,left,0.0,4.299831867,implicit
P107,10,4.176504135,DLD,2,1,right,1.0,4.176504135,implicit
P107,11,4.38045001,DLD,2,1,left,1.0,4.38045001,implicit
P107,12,4.044954062,DLD,2,1,right,1.0,4.044954062,implicit
P107,13,3.061813116,DLD,2,1,left,1.0,3.061813116,implicit
P107,14,3.188139915,DLD,2,1,right,1.0,3.188139915,implicit
P107,15,2.668720007,DLD,2,1,right,0.0,2.668720007,implicit
P107,16,3.243072987,DLD,2,1,left,1.0,3.243072987,implicit
P107,17,2.930387974,DLD,2,1,right,1.0,2.930387974,implicit
P107,18,2.692713976,DLD,2,1,left,1.0,2.692713976,implicit
P107,19,4.018409014,DLD,2,1,left,0.0,4.018409014,implicit
P107,20,3.229379177,DLD,2,1,right,1.0,3.229379177,implicit
P107,21,2.924751997,DLD,2,1,left,1.0,2.924751997,implicit
P107,22,3.244259119,DLD,2,1,right,1.0,3.244259119,implicit
P107,23,3.550534964,DLD,2,1,right,0.0,3.550534964,implicit
P107,24,3.074894905,DLD,2,1,left,1.0,3.074894905,implicit
P107,25,2.937740088,DLD,2,1,right,0.0,2.937740088,implicit
P107,26,2.997139931,DLD,2,1,left,1.0,2.997139931,implicit
P107,27,2.940736055,DLD,2,1,right,1.0,2.940736055,implicit
P107,28,3.017069101,DLD,2,1,right,0.0,3.017069101,implicit
P107,29,2.677587986,DLD,2,1,left,1.0,2.677587986,implicit
P107,30,3.584746122,DLD,2,1,left,0.0,3.584746122,implicit
P107,31,2.92854619,DLD,2,1,right,1.0,2.92854619,implicit
P107,32,3.112851858,DLD,2,1,left,1.0,3.112851858,implicit
P107,33,3.146823883,DLD,2,1,right,1.0,3.146823883,implicit
P107,34,2.859899998,DLD,2,1,left,1.0,2.859899998,implicit
P107,35,4.201769114,DLD,2,1,left,0.0,4.201769114,implicit
P107,36,3.196395874,DLD,2,1,right,1.0,3.196395874,implicit
P107,37,2.845776796,DLD,2,1,right,0.0,2.845776796,implicit
P107,38,3.060894012,DLD,2,1,left,1.0,3.060894012,implicit
P107,39,3.1863451,DLD,2,1,left,0.0,3.1863451,implicit
P107,40,2.957664967,DLD,2,1,right,1.0,2.957664967,implicit
P107,41,3.147521973,DLD,2,1,left,1.0,3.147521973,implicit
P107,42,5.54558897,DLD,2,1,right,1.0,,implicit
P107,43,2.857509851,DLD,2,1,left,1.0,2.857509851,implicit
P107,44,2.627283096,DLD,2,1,right,1.0,2.627283096,implicit
P107,45,2.634887934,DLD,2,1,right,0.0,2.634887934,implicit
P107,46,2.641561985,DLD,2,1,left,1.0,2.641561985,implicit
P107,47,3.220153093,DLD,2,1,left,0.0,3.220153093,implicit
P107,48,2.376050949,DLD,2,1,right,1.0,2.376050949,implicit
P108,1,3.279088974,TLD,1,1,left,0.0,3.279088974,implicit
P108,2,2.546737909,TLD,1,1,right,1.0,2.546737909,implicit
P108,3,2.885698795,TLD,1,1,right,0.0,2.885698795,implicit
P108,4,2.926739931,TLD,1,1,left,1.0,2.926739931,implicit
P108,5,3.083962917,TLD,1,1,left,0.0,3.083962917,implicit
P108,6,2.581519127,TLD,1,1,right,1.0,2.581519127,implicit
P108,7,2.695826054,TLD,1,1,right,0.0,2.695826054,implicit
P108,8,2.675160885,TLD,1,1,left,1.0,2.675160885,implicit
P108,9,2.919845819,TLD,1,1,left,0.0,2.919845819,implicit
P108,10,2.574395895,TLD,1,1,right,1.0,2.574395895,implicit
P108,11,2.641343117,TLD,1,1,left,1.0,2.641343117,implicit
P108,12,2.062438011,TLD,1,1,right,1.0,2.062438011,implicit
