participant,trial,group,trialOrder,side,changeTrial,RTwoOutlier,soundDimension,soundfileNum,duration,pitch,response_time,correct,phase,RT_3x_std,sum_changetrial_window,sound_label_original,sound_code_original,sound_high_low,sound_label,sound_code
P71,58,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,0.9820230007,0,explicit,True,4.0,duration_3,2,low,duration_low,1
P71,59,DLD,5,left,0.0,True,duration,2,0.42,1.483344223,0.882696867,0,explicit,True,4.0,duration_2,1,low,duration_low,1
P71,60,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,1.663899899,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P71,61,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,1.599196196,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P71,62,DLD,5,right,1.0,True,duration,6,0.9,3.125843199,1.529419184,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P71,63,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,0.6989891529,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P71,64,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,0.3481521606,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P71,65,DLD,5,right,0.0,True,duration,4,0.66,2.304593711,0.6814439297,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P71,66,DLD,5,left,1.0,True,duration,1,0.3,1.07271948,1.048692942,0,explicit,True,4.0,duration_1,0,low,duration_low,1
P71,67,DLD,5,left,0.0,True,duration,1,0.3,1.07271948,0.7652390003,0,explicit,True,4.0,duration_1,0,low,duration_low,1
P71,68,DLD,5,right,1.0,True,duration,4,0.66,2.304593711,0.4819910526,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P71,69,DLD,5,right,0.0,True,duration,6,0.9,3.125843199,1.698873043,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P71,70,DLD,5,left,1.0,True,duration,3,0.54,1.893968967,1.015270948,0,explicit,True,2.0,duration_3,2,low,duration_low,1
P71,71,DLD,5,right,1.0,True,duration,5,0.78,2.715218455,1.650238037,1,explicit,True,2.0,duration_5,4,high,duration_high,0
P71,72,DLD,5,left,1.0,True,duration,2,0.42,1.483344223,1.414114952,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P72,49,DLD,2,left,0.0,False,pitch,2,0.42,1.483344223,12.01334786,0,explicit,True,,pitch_2,7,low,pitch_low,3
P72,50,DLD,2,right,1.0,False,pitch,5,0.78,2.715218455,11.74421501,1,explicit,True,,pitch_5,10,high,pitch_high,2
P72,51,DLD,2,left,1.0,False,pitch,3,0.54,1.893968967,22.74131989,1,explicit,True,,pitch_3,8,low,pitch_low,3
P72,52,DLD,2,left,0.0,False,pitch,1,0.3,1.07271948,5.478356123,0,explicit,True,,pitch_1,6,low,pitch_low,3
P72,53,DLD,2,right,1.0,False,pitch,6,0.9,3.125843199,4.497925043,1,explicit,True,,pitch_6,11,high,pitch_high,2
P72,54,DLD,2,right,0.0,False,pitch,4,0.66,2.304593711,12.19432902,0,explicit,True,,pitch_4,9,high,pitch_high,2
P72,55,DLD,2,right,0.0,False,pitch,6,0.9,3.125843199,3.513489962,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P72,56,DLD,2,left,1.0,False,pitch,3,0.54,1.893968967,3.97970891,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P72,57,DLD,2,left,0.0,False,pitch,2,0.42,1.483344223,5.298838139,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P72,58,DLD,2,right,1.0,False,pitch,4,0.66,2.304593711,0.132367134,0,explicit,True,1.0,pitch_4,9,high,pitch_high,2
P72,59,DLD,2,left,1.0,False,pitch,1,0.3,1.07271948,0.165577173,0,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P72,60,DLD,2,right,1.0,False,pitch,5,0.78,2.715218455,7.228636026,1,explicit,True,1.0,pitch_5,10,high,pitch_high,2
P72,61,DLD,2,left,1.0,False,pitch,1,0.3,1.07271948,10.37858391,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P72,62,DLD,2,right,1.0,False,pitch,4,0.66,2.304593711,3.79760313,1,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P72,63,DLD,2,right,0.0,False,pitch,6,0.9,3.125843199,6.295549154,0,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P72,64,DLD,2,left,1.0,False,pitch,3,0.54,1.893968967,1.164224863,1,explicit,True,4.0,pitch_3,8,low,pitch_low,3
P72,65,DLD,2,right,1.0,False,pitch,5,0.78,2.715218455,10.97855687,1,explicit,True,4.0,pitch_5,10,high,pitch_high,2
P72,66,DLD,2,left,1.0,False,pitch,2,0.42,1.483344223,11.62759995,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P72,67,DLD,2,left,0.0,False,pitch,3,0.54,1.893968967,4.597172022,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P72,68,DLD,2,right,1.0,False,pitch,6,0.9,3.125843199,1.996703863,0,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P72,69,DLD,2,left,1.0,False,pitch,2,0.42,1.483344223,1.18214488,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P72,70,DLD,2,right,1.0,False,pitch,5,0.78,2.715218455,0.864315987,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P72,71,DLD,2,right,0.0,False,pitch,4,0.66,2.304593711,1.047389984,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P72,72,DLD,2,left,1.0,False,pitch,1,0.3,1.07271948,1.714753866,1,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P73,49,TLD,3,left,0.0,False,pitch,3,0.54,1.893968967,3.351268053,1,explicit,True,,pitch_3,8,low,pitch_low,3
P73,50,TLD,3,right,1.0,False,pitch,6,0.9,3.125843199,1.217006922,1,explicit,True,,pitch_6,11,high,pitch_high,2
P73,51,TLD,3,left,1.0,False,pitch,2,0.42,1.483344223,1.347951889,1,explicit,True,,pitch_2,7,low,pitch_low,3
P73,52,TLD,3,right,1.0,False,pitch,5,0.78,2.715218455,0.1494190693,1,explicit,True,,pitch_5,10,high,pitch_high,2
P73,53,TLD,3,right,0.0,False,pitch,4,0.66,2.304593711,1.43048501,0,explicit,True,,pitch_4,9,high,pitch_high,2
P73,54,TLD,3,left,1.0,False,pitch,1,0.3,1.07271948,1.549129963,1,explicit,True,,pitch_1,6,low,pitch_low,3
P73,55,TLD,3,left,0.0,False,pitch,2,0.42,1.483344223,2.080525875,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P73,56,TLD,3,right,1.0,False,pitch,5,0.78,2.715218455,2.447907925,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P73,57,TLD,3,left,1.0,False,pitch,3,0.54,1.893968967,2.263336897,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P73,58,TLD,3,left,0.0,False,pitch,1,0.3,1.07271948,1.148675919,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P73,59,TLD,3,right,1.0,False,pitch,6,0.9,3.125843199,1.312997103,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P73,60,TLD,3,right,0.0,False,pitch,4,0.66,2.304593711,1.115936995,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P73,61,TLD,3,right,0.0,False,pitch,6,0.9,3.125843199,1.229552984,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P73,62,TLD,3,left,1.0,False,pitch,3,0.54,1.893968967,0.04901385307,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P73,63,TLD,3,left,0.0,False,pitch,2,0.42,1.483344223,1.733440161,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P73,64,TLD,3,right,1.0,False,pitch,4,0.66,2.304593711,1.947340965,0,explicit,True,1.0,pitch_4,9,high,pitch_high,2
P73,65,TLD,3,left,1.0,False,pitch,1,0.3,1.07271948,1.064556837,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P73,66,TLD,3,right,1.0,False,pitch,5,0.78,2.715218455,8.530947924,0,explicit,True,1.0,pitch_5,10,high,pitch_high,2
P73,67,TLD,3,right,0.0,False,pitch,5,0.78,2.715218455,1.181900978,1,explicit,True,2.0,pitch_5,10,high,pitch_high,2
P73,68,TLD,3,left,1.0,False,pitch,2,0.42,1.483344223,1.181313038,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P73,69,TLD,3,left,0.0,False,pitch,1,0.3,1.07271948,1.065373182,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P73,70,TLD,3,right,1.0,False,pitch,4,0.66,2.304593711,1.450210094,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P73,71,TLD,3,left,1.0,False,pitch,3,0.54,1.893968967,0.8989310265,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P73,72,TLD,3,right,1.0,False,pitch,6,0.9,3.125843199,0.7168848515,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P74,49,TLD,5,right,0.0,False,duration,5,0.78,2.715218455,2.48390007,0,explicit,True,,duration_5,4,high,duration_high,0
P74,50,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,1.950124025,0,explicit,True,,duration_2,1,low,duration_low,1
P74,51,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,4.147392035,0,explicit,True,,duration_1,0,low,duration_low,1
P74,52,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,1.91294384,0,explicit,True,,duration_4,3,high,duration_high,0
P74,53,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,7.230410099,0,explicit,True,,duration_3,2,low,duration_low,1
P74,54,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,5.466060162,0,explicit,True,,duration_6,5,high,duration_high,0
P74,55,TLD,5,left,1.0,False,duration,1,0.3,1.07271948,1.897308111,0,explicit,True,2.0,duration_1,0,low,duration_low,1
P74,56,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,2.530258179,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P74,57,TLD,5,right,0.0,False,duration,5,0.78,2.715218455,1.265115023,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P74,58,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,1.081512928,1,explicit,True,4.0,duration_3,2,low,duration_low,1
P74,59,TLD,5,left,0.0,False,duration,2,0.42,1.483344223,1.365218163,1,explicit,True,4.0,duration_2,1,low,duration_low,1
P74,60,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,1.681134224,1,explicit,True,3.0,duration_6,5,high,duration_high,0
P74,61,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,1.165428877,1,explicit,True,3.0,duration_3,2,low,duration_low,1
P74,62,TLD,5,right,1.0,False,duration,6,0.9,3.125843199,2.331658125,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P74,63,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,3.064509869,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P74,64,TLD,5,right,1.0,False,duration,5,0.78,2.715218455,1.512865067,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P74,65,TLD,5,right,0.0,False,duration,4,0.66,2.304593711,1.580878973,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P74,66,TLD,5,left,1.0,False,duration,1,0.3,1.07271948,1.381599188,1,explicit,True,4.0,duration_1,0,low,duration_low,1
P74,67,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,1.515962124,0,explicit,True,4.0,duration_1,0,low,duration_low,1
P74,68,TLD,5,right,1.0,False,duration,4,0.66,2.304593711,3.062849998,1,explicit,True,3.0,duration_4,3,high,duration_high,0
P74,69,TLD,5,right,0.0,False,duration,6,0.9,3.125843199,2.481369019,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P74,70,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,1.464488029,1,explicit,True,2.0,duration_3,2,low,duration_low,1
P74,71,TLD,5,right,1.0,False,duration,5,0.78,2.715218455,2.081223965,1,explicit,True,2.0,duration_5,4,high,duration_high,0
P74,72,TLD,5,left,1.0,False,duration,2,0.42,1.483344223,1.048653841,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P75,49,DLD,2,left,0.0,False,duration,2,0.42,1.483344223,8.382377863,0,explicit,True,,duration_2,1,low,duration_low,1
P75,50,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,9.079191923,1,explicit,True,,duration_5,4,high,duration_high,0
P75,51,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,4.6322999,1,explicit,True,,duration_3,2,low,duration_low,1
P75,52,DLD,2,left,0.0,False,duration,1,0.3,1.07271948,3.914335012,0,explicit,True,,duration_1,0,low,duration_low,1
P75,53,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,5.395342827,0,explicit,True,,duration_6,5,high,duration_high,0
P75,54,DLD,2,right,0.0,False,duration,4,0.66,2.304593711,3.881865025,1,explicit,True,,duration_4,3,high,duration_high,0
P75,55,DLD,2,right,0.0,False,duration,6,0.9,3.125843199,5.031850815,0,explicit,True,2.0,duration_6,5,high,duration_high,0
P75,56,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,4.562906027,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P75,57,DLD,2,left,0.0,False,duration,2,0.42,1.483344223,4.045718908,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P75,58,DLD,2,right,1.0,False,duration,4,0.66,2.304593711,4.130769968,1,explicit,True,1.0,duration_4,3,high,duration_high,0
P75,59,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,1.748553038,1,explicit,True,2.0,duration_1,0,low,duration_low,1
P75,60,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,3.861965895,1,explicit,True,1.0,duration_5,4,high,duration_high,0
P75,61,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,1.350155115,1,explicit,True,2.0,duration_1,0,low,duration_low,1
P75,62,DLD,2,right,1.0,False,duration,4,0.66,2.304593711,2.732510805,1,explicit,True,3.0,duration_4,3,high,duration_high,0
P75,63,DLD,2,right,0.0,False,duration,6,0.9,3.125843199,2.31574297,0,explicit,True,3.0,duration_6,5,high,duration_high,0
P75,64,DLD,2,left,1.0,False,duration,3,0.54,1.893968967,1.331928968,0,explicit,True,4.0,duration_3,2,low,duration_low,1
P75,65,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,1.481637001,0,explicit,True,4.0,duration_5,4,high,duration_high,0
P75,66,DLD,2,left,1.0,False,duration,2,0.42,1.483344223,6.863938093,0,explicit,True,3.0,duration_2,1,low,duration_low,1
P75,67,DLD,2,left,0.0,False,duration,3,0.54,1.893968967,2.648298979,1,explicit,True,3.0,duration_3,2,low,duration_low,1
P75,68,DLD,2,right,1.0,False,duration,6,0.9,3.125843199,2.131498098,1,explicit,True,3.0,duration_6,5,high,duration_high,0
P75,69,DLD,2,left,1.0,False,duration,2,0.42,1.483344223,1.381680965,1,explicit,True,3.0,duration_2,1,low,duration_low,1
P75,70,DLD,2,right,1.0,False,duration,5,0.78,2.715218455,1.648057938,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P75,71,DLD,2,right,0.0,False,duration,4,0.66,2.304593711,1.880085945,0,explicit,True,3.0,duration_4,3,high,duration_high,0
P75,72,DLD,2,left,1.0,False,duration,1,0.3,1.07271948,1.34791708,1,explicit,True,3.0,duration_1,0,low,duration_low,1
P77,49,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,2.036772966,0,explicit,True,,pitch_4,9,high,pitch_high,2
P77,50,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,2.546898842,1,explicit,True,,pitch_1,6,low,pitch_low,3
P77,51,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,2.365283012,1,explicit,True,,pitch_6,11,high,pitch_high,2
P77,52,TLD,4,right,0.0,True,pitch,5,0.78,2.715218455,5.061782122,0,explicit,True,,pitch_5,10,high,pitch_high,2
P77,53,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,0.9142930508,1,explicit,True,,pitch_2,7,low,pitch_low,3
P77,54,TLD,4,left,0.0,True,pitch,3,0.54,1.893968967,1.048160076,0,explicit,True,,pitch_3,8,low,pitch_low,3
P77,55,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,1.417419195,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P77,56,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,1.449201107,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P77,57,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,0.5989291668,1,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P77,58,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,0.5799379349,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P77,59,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,0.7161910534,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P77,60,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,0.865596056,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P77,61,TLD,4,right,0.0,True,pitch,5,0.78,2.715218455,2.663803101,0,explicit,True,4.0,pitch_5,10,high,pitch_high,2
P77,62,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,1.031430006,1,explicit,True,3.0,pitch_2,7,low,pitch_low,3
P77,63,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,0.7163341045,0,explicit,True,3.0,pitch_1,6,low,pitch_low,3
P77,64,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,0.6327440739,1,explicit,True,2.0,pitch_4,9,high,pitch_high,2
P77,65,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,0.8877310753,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P77,66,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,0.6483800411,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P77,67,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,0.6983211041,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P77,68,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,1.114178181,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P77,69,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,1.433506012,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P77,70,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,4.446805,1,explicit,True,4.0,pitch_1,6,low,pitch_low,3
P77,71,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,1.44695282,1,explicit,True,4.0,pitch_6,11,high,pitch_high,2
P77,72,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,1.814913988,1,explicit,True,4.0,pitch_4,9,high,pitch_high,2
P78,49,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,7.268638134,0,explicit,True,,duration_4,3,high,duration_high,0
P78,50,DLD,4,left,1.0,True,duration,1,0.3,1.07271948,5.831259012,1,explicit,True,,duration_1,0,low,duration_low,1
P78,51,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,5.613356113,1,explicit,True,,duration_6,5,high,duration_high,0
P78,52,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,2.69507122,1,explicit,True,,duration_5,4,high,duration_high,0
P78,53,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,7.013330936,0,explicit,True,,duration_2,1,low,duration_low,1
P78,54,DLD,4,left,0.0,True,duration,3,0.54,1.893968967,0.7812690735,0,explicit,True,,duration_3,2,low,duration_low,1
P78,55,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,5.311224937,1,explicit,True,2.0,duration_6,5,high,duration_high,0
P78,56,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,9.993950129,1,explicit,True,3.0,duration_3,2,low,duration_low,1
P78,57,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,1.965119839,0,explicit,True,2.0,duration_4,3,high,duration_high,0
P78,58,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,2.182598114,1,explicit,True,2.0,duration_2,1,low,duration_low,1
P78,59,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.497313976,0,explicit,True,3.0,duration_1,0,low,duration_low,1
P78,60,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,1.431344986,1,explicit,True,3.0,duration_5,4,high,duration_high,0
P78,61,DLD,4,right,0.0,True,duration,5,0.78,2.715218455,0.9816880226,1,explicit,True,4.0,duration_5,4,high,duration_high,0
P78,62,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,0.5493710041,0,explicit,True,3.0,duration_2,1,low,duration_low,1
P78,63,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,3.047862053,1,explicit,True,3.0,duration_1,0,low,duration_low,1
P78,64,DLD,4,right,1.0,True,duration,4,0.66,2.304593711,2.148865938,1,explicit,True,2.0,duration_4,3,high,duration_high,0
P78,65,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,3.331862926,0,explicit,True,2.0,duration_3,2,low,duration_low,1
P78,66,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,1.231489182,1,explicit,True,2.0,duration_6,5,high,duration_high,0
P78,67,DLD,4,left,1.0,True,duration,2,0.42,1.483344223,2.932071924,0,explicit,True,2.0,duration_2,1,low,duration_low,1
P78,68,DLD,4,right,1.0,True,duration,5,0.78,2.715218455,2.99566412,0,explicit,True,3.0,duration_5,4,high,duration_high,0
P78,69,DLD,4,left,1.0,True,duration,3,0.54,1.893968967,2.333519936,0,explicit,True,3.0,duration_3,2,low,duration_low,1
P78,70,DLD,4,left,0.0,True,duration,1,0.3,1.07271948,2.063973904,1,explicit,True,4.0,duration_1,0,low,duration_low,1
P78,71,DLD,4,right,1.0,True,duration,6,0.9,3.125843199,2.966307878,1,explicit,True,4.0,duration_6,5,high,duration_high,0
P78,72,DLD,4,right,0.0,True,duration,4,0.66,2.304593711,2.330487967,0,explicit,True,4.0,duration_4,3,high,duration_high,0
P80,49,DLD,5,right,0.0,False,pitch,5,0.78,2.715218455,3.185972929,0,explicit,True,,pitch_5,10,high,pitch_high,2
P80,50,DLD,5,left,1.0,False,pitch,2,0.42,1.483344223,4.813552141,1,explicit,True,,pitch_2,7,low,pitch_low,3
P80,51,DLD,5,left,0.0,False,pitch,1,0.3,1.07271948,4.295445919,1,explicit,True,,pitch_1,6,low,pitch_low,3
P80,52,DLD,5,right,1.0,False,pitch,4,0.66,2.304593711,2.682851076,0,explicit,True,,pitch_4,9,high,pitch_high,2
P80,53,DLD,5,left,1.0,False,pitch,3,0.54,1.893968967,3.680490971,0,explicit,True,,pitch_3,8,low,pitch_low,3
P80,54,DLD,5,right,1.0,False,pitch,6,0.9,3.125843199,2.213383913,0,explicit,True,,pitch_6,11,high,pitch_high,2
P80,55,DLD,5,left,1.0,False,pitch,1,0.3,1.07271948,2.916191101,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P80,56,DLD,5,right,1.0,False,pitch,4,0.66,2.304593711,11.56218195,1,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P80,57,DLD,5,right,0.0,False,pitch,5,0.78,2.715218455,8.996741056,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P80,58,DLD,5,left,1.0,False,pitch,3,0.54,1.893968967,1.732754946,0,explicit,True,4.0,pitch_3,8,low,pitch_low,3
P80,59,DLD,5,left,0.0,False,pitch,2,0.42,1.483344223,2.646977186,1,explicit,True,4.0,pitch_2,7,low,pitch_low,3
P80,60,DLD,5,right,1.0,False,pitch,6,0.9,3.125843199,0.9817841053,1,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P80,61,DLD,5,left,1.0,False,pitch,3,0.54,1.893968967,3.11533308,1,explicit,True,3.0,pitch_3,8,low,pitch_low,3
P80,62,DLD,5,right,1.0,False,pitch,6,0.9,3.125843199,1.230875969,0,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P80,63,DLD,5,left,1.0,False,pitch,2,0.42,1.483344223,4.347907066,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P80,64,DLD,5,right,1.0,False,pitch,5,0.78,2.715218455,3.231195927,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P80,65,DLD,5,right,0.0,False,pitch,4,0.66,2.304593711,35.28537798,1,explicit,False,3.0,pitch_4,9,high,pitch_high,2
P80,66,DLD,5,left,1.0,False,pitch,1,0.3,1.07271948,32.55349898,0,explicit,False,4.0,pitch_1,6,low,pitch_low,3
P80,67,DLD,5,left,0.0,False,pitch,1,0.3,1.07271948,6.877793074,1,explicit,True,4.0,pitch_1,6,low,pitch_low,3
P80,68,DLD,5,right,1.0,False,pitch,4,0.66,2.304593711,1.713169098,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P80,69,DLD,5,right,0.0,False,pitch,6,0.9,3.125843199,2.914415121,0,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P80,70,DLD,5,left,1.0,False,pitch,3,0.54,1.893968967,2.280546904,1,explicit,True,2.0,pitch_3,8,low,pitch_low,3
P80,71,DLD,5,right,1.0,False,pitch,5,0.78,2.715218455,0.7321789265,0,explicit,True,2.0,pitch_5,10,high,pitch_high,2
P80,72,DLD,5,left,1.0,False,pitch,2,0.42,1.483344223,11.42698503,1,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P83,49,DLD,6,right,0.0,False,pitch,6,0.9,3.125843199,2.751599073,0,explicit,True,,pitch_6,11,high,pitch_high,2
P83,50,DLD,6,left,1.0,False,pitch,3,0.54,1.893968967,2.382273912,1,explicit,True,,pitch_3,8,low,pitch_low,3
P83,51,DLD,6,left,0.0,False,pitch,2,0.42,1.483344223,7.246793032,1,explicit,True,,pitch_2,7,low,pitch_low,3
P83,52,DLD,6,right,1.0,False,pitch,4,0.66,2.304593711,0.3988409042,0,explicit,True,,pitch_4,9,high,pitch_high,2
P83,53,DLD,6,left,1.0,False,pitch,1,0.3,1.07271948,2.616354942,1,explicit,True,,pitch_1,6,low,pitch_low,3
P83,54,DLD,6,right,1.0,False,pitch,5,0.78,2.715218455,1.731794119,0,explicit,True,,pitch_5,10,high,pitch_high,2
P83,55,DLD,6,left,1.0,False,pitch,1,0.3,1.07271948,1.649354935,1,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P83,56,DLD,6,right,1.0,False,pitch,4,0.66,2.304593711,1.931749105,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P83,57,DLD,6,right,0.0,False,pitch,5,0.78,2.715218455,3.066174984,1,explicit,True,3.0,pitch_5,10,high,pitch_high,2
P83,58,DLD,6,left,1.0,False,pitch,3,0.54,1.893968967,4.233188152,0,explicit,True,4.0,pitch_3,8,low,pitch_low,3
P83,59,DLD,6,left,0.0,False,pitch,2,0.42,1.483344223,4.613347054,1,explicit,True,4.0,pitch_2,7,low,pitch_low,3
P83,60,DLD,6,right,1.0,False,pitch,6,0.9,3.125843199,1.680609941,1,explicit,True,3.0,pitch_6,11,high,pitch_high,2
P83,61,DLD,6,right,0.0,False,pitch,4,0.66,2.304593711,1.081698179,0,explicit,True,3.0,pitch_4,9,high,pitch_high,2
P83,62,DLD,6,left,1.0,False,pitch,1,0.3,1.07271948,1.049366951,0,explicit,True,2.0,pitch_1,6,low,pitch_low,3
P83,63,DLD,6,right,1.0,False,pitch,6,0.9,3.125843199,3.447147131,1,explicit,True,2.0,pitch_6,11,high,pitch_high,2
P83,64,DLD,6,right,0.0,False,pitch,5,0.78,2.715218455,1.297318935,0,explicit,True,2.0,pitch_5,10,high,pitch_high,2
P83,65,DLD,6,left,1.0,False,pitch,2,0.42,1.483344223,2.781295776,0,explicit,True,2.0,pitch_2,7,low,pitch_low,3
P83,66,DLD,6,left,0.0,False,pitch,3,0.54,1.893968967,2.796994209,0,explicit,True,3.0,pitch_3,8,low,pitch_low,3
