participant,trial,group,trialOrder,side,changeTrial,RTwoOutlier,soundDimension,soundfileNum,duration,pitch,response_time,correct,phase,RT_3x_std
P55,5,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,3.445891857,1,implicit,True
P55,6,TLD,2,right,0.0,False,pitch,4,0.66,2.304593711,7.749575853,1,implicit,False
P55,7,TLD,2,right,0.0,True,pitch,6,0.9,3.125843199,3.767734051,0,implicit,True
P55,8,TLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.712333918,1,implicit,True
P55,9,TLD,2,left,0.0,True,pitch,2,0.42,1.483344223,3.865457058,1,implicit,True
P55,10,TLD,2,right,1.0,True,pitch,4,0.66,2.304593711,2.510135889,1,implicit,True
P55,11,TLD,2,left,1.0,True,pitch,1,0.3,1.07271948,4.711411953,1,implicit,True
P55,12,TLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.943866014,0,implicit,True
P55,13,TLD,2,left,1.0,True,pitch,1,0.3,1.07271948,0.5129978657,0,implicit,True
P55,14,TLD,2,right,1.0,False,pitch,4,0.66,2.304593711,7.279014826,0,implicit,False
P55,15,TLD,2,right,0.0,False,pitch,6,0.9,3.125843199,12.84721494,1,implicit,False
P55,16,TLD,2,left,1.0,True,pitch,3,0.54,1.893968967,4.228086948,1,implicit,True
P55,17,TLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.239938021,1,implicit,True
P55,18,TLD,2,left,1.0,False,pitch,2,0.42,1.483344223,6.793277979,1,implicit,False
P55,19,TLD,2,left,0.0,True,pitch,3,0.54,1.893968967,1.517856121,1,implicit,True
P55,20,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,0.509747982,0,implicit,True
P55,21,TLD,2,left,1.0,True,pitch,2,0.42,1.483344223,0.5105450153,1,implicit,True
P55,22,TLD,2,right,1.0,True,pitch,5,0.78,2.715218455,0.5104310513,0,implicit,True
P55,23,TLD,2,right,0.0,False,pitch,4,0.66,2.304593711,6.603194952,1,implicit,False
P55,24,TLD,2,left,1.0,True,pitch,1,0.3,1.07271948,4.99205184,1,implicit,True
P55,25,TLD,2,right,0.0,True,pitch,4,0.66,2.304593711,1.707733154,1,implicit,True
P55,26,TLD,2,left,1.0,True,pitch,1,0.3,1.07271948,2.797487974,1,implicit,True
P55,27,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,2.028560877,1,implicit,True
P55,28,TLD,2,right,0.0,True,pitch,5,0.78,2.715218455,2.02235198,1,implicit,True
P55,29,TLD,2,left,1.0,True,pitch,2,0.42,1.483344223,2.660358906,0,implicit,True
P55,30,TLD,2,left,0.0,True,pitch,3,0.54,1.893968967,4.554449081,1,implicit,True
P55,31,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,1.992590904,1,implicit,True
P55,32,TLD,2,left,1.0,True,pitch,3,0.54,1.893968967,3.311915874,1,implicit,True
P55,33,TLD,2,right,1.0,True,pitch,4,0.66,2.304593711,2.47555995,1,implicit,True
P55,34,TLD,2,left,1.0,True,pitch,2,0.42,1.483344223,2.281836987,1,implicit,True
P55,35,TLD,2,left,0.0,True,pitch,1,0.3,1.07271948,2.414671183,0,implicit,True
P55,36,TLD,2,right,1.0,True,pitch,5,0.78,2.715218455,3.861850977,1,implicit,True
P55,37,TLD,2,right,0.0,True,pitch,5,0.78,2.715218455,2.135880947,1,implicit,True
P55,38,TLD,2,left,1.0,True,pitch,2,0.42,1.483344223,2.96050477,1,implicit,True
P55,39,TLD,2,left,0.0,True,pitch,1,0.3,1.07271948,3.020481825,1,implicit,True
P55,40,TLD,2,right,1.0,True,pitch,4,0.66,2.304593711,2.176964998,1,implicit,True
P55,41,TLD,2,left,1.0,True,pitch,3,0.54,1.893968967,2.24801302,1,implicit,True
P55,42,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,2.129716873,1,implicit,True
P55,43,TLD,2,left,1.0,True,pitch,1,0.3,1.07271948,3.477494955,1,implicit,True
P55,44,TLD,2,right,1.0,True,pitch,4,0.66,2.304593711,0.7117340565,1,implicit,True
P55,45,TLD,2,right,0.0,True,pitch,5,0.78,2.715218455,0.6018278599,1,implicit,True
P55,46,TLD,2,left,1.0,True,pitch,3,0.54,1.893968967,0.5113589764,0,implicit,True
P55,47,TLD,2,left,0.0,True,pitch,2,0.42,1.483344223,0.5209400654,0,implicit,True
P55,48,TLD,2,right,1.0,True,pitch,6,0.9,3.125843199,0.5120761395,1,implicit,True
P60,1,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,1.285907984,0,implicit,True
P60,2,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,1.263683796,0,implicit,True
P60,3,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,5.111979008,1,implicit,True
P60,4,TLD,4,right,0.0,True,pitch,5,0.78,2.715218455,2.218168974,0,implicit,True
P60,5,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,5.089121819,1,implicit,True
P60,6,TLD,4,left,0.0,True,pitch,3,0.54,1.893968967,3.30415082,0,implicit,True
P60,7,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,3.095182896,0,implicit,True
P60,8,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,3.545156002,1,implicit,True
P60,9,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,7.211966038,1,implicit,False
P60,10,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,3.229836941,0,implicit,True
P60,11,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,3.46973896,0,implicit,True
P60,12,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,3.338618994,1,implicit,True
P60,13,TLD,4,right,0.0,True,pitch,5,0.78,2.715218455,3.432278156,0,implicit,True
P60,14,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,6.476415157,1,implicit,False
P60,15,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,3.568508863,0,implicit,True
P60,16,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,7.01115799,1,implicit,False
P60,17,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,4.979883909,1,implicit,True
P60,18,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,5.095948935,1,implicit,True
P60,19,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,8.178632975,1,implicit,False
P60,20,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,1.541167021,0,implicit,True
P60,21,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,3.130454779,1,implicit,True
P60,22,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,2.467012882,1,implicit,True
P60,23,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,3.879617214,1,implicit,True
P60,24,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,8.484459162,1,implicit,False
P60,25,TLD,4,left,0.0,True,pitch,3,0.54,1.893968967,3.683614969,1,implicit,True
P60,26,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,3.061781883,1,implicit,True
P60,27,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,2.996230841,1,implicit,True
P60,28,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,2.547694921,1,implicit,True
P60,29,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,2.883321047,1,implicit,True
P60,30,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,2.992281199,1,implicit,True
P60,31,TLD,4,left,0.0,True,pitch,1,0.3,1.07271948,3.352718115,0,implicit,True
P60,32,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,2.591912031,0,implicit,True
P60,33,TLD,4,right,0.0,True,pitch,6,0.9,3.125843199,0.5180048943,1,implicit,True
P60,34,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,3.126688004,1,implicit,True
P60,35,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,2.678021193,1,implicit,True
P60,36,TLD,4,left,1.0,True,pitch,2,0.42,1.483344223,2.910603046,1,implicit,True
P60,37,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,2.296480894,1,implicit,True
P60,38,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,7.378220797,1,implicit,False
P60,39,TLD,4,left,0.0,True,pitch,2,0.42,1.483344223,4.63525486,1,implicit,True
P60,40,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,2.814038038,1,implicit,True
P60,41,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,3.092597961,1,implicit,True
P60,42,TLD,4,right,1.0,True,pitch,5,0.78,2.715218455,3.695199013,1,implicit,True
P60,43,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,3.012276173,1,implicit,True
P60,44,TLD,4,right,1.0,True,pitch,4,0.66,2.304593711,1.530133009,1,implicit,True
P60,45,TLD,4,right,0.0,True,pitch,5,0.78,2.715218455,10.88170004,1,implicit,False
P60,46,TLD,4,left,1.0,True,pitch,3,0.54,1.893968967,5.624680996,1,implicit,True
P60,47,TLD,4,left,0.0,True,pitch,2,0.42,1.483344223,10.00088501,1,implicit,False
P60,48,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,2.442009926,1,implicit,True
P63,1,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,3.348620892,1,implicit,True
P63,2,TLD,1,right,1.0,False,duration,4,0.66,2.304593711,5.412737131,1,implicit,True
P63,3,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.684782982,1,implicit,True
P63,4,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.625298023,1,implicit,True
P63,5,TLD,1,left,0.0,True,duration,2,0.42,1.483344223,2.81974411,1,implicit,True
P63,6,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.378021955,1,implicit,True
P63,7,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.535095215,1,implicit,True
P63,8,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,2.743242979,1,implicit,True
P63,9,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,2.818741083,0,implicit,True
P63,10,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.627907038,1,implicit,True
P63,11,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.83187294,1,implicit,True
P63,12,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.507480145,1,implicit,True
P63,13,TLD,1,right,0.0,True,duration,4,0.66,2.304593711,2.983664036,1,implicit,True
P63,14,TLD,1,left,1.0,True,duration,1,0.3,1.07271948,2.495553017,1,implicit,True
P63,15,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,3.505623102,1,implicit,True
P63,16,TLD,1,right,0.0,True,duration,5,0.78,2.715218455,2.783587933,0,implicit,True
P63,17,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,3.077669144,1,implicit,True
P63,18,TLD,1,left,0.0,True,duration,3,0.54,1.893968967,3.087471008,1,implicit,True
P63,19,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.24601984,1,implicit,True
P63,20,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.481113911,1,implicit,True
P63,21,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.13004303,1,implicit,True
P63,22,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,2.514193058,1,implicit,True
P63,23,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,2.635071993,0,implicit,True
P63,24,TLD,1,right,1.0,True,duration,5,0.78,2.715218455,3.077572107,1,implicit,True
P63,25,TLD,1,left,0.0,True,duration,2,0.42,1.483344223,1.687282085,1,implicit,True
P63,26,TLD,1,right,1.0,True,duration,5,0.78,2.715218455,2.84284091,1,implicit,True
P63,27,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.882254839,1,implicit,True
P63,28,TLD,1,left,0.0,True,duration,1,0.3,1.07271948,4.298233986,0,implicit,True
P63,29,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.61077404,1,implicit,True
P63,30,TLD,1,right,0.0,True,duration,4,0.66,2.304593711,2.218862057,1,implicit,True
P63,31,TLD,1,right,0.0,True,duration,6,0.9,3.125843199,2.329844952,0,implicit,True
P63,32,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,2.895242929,0,implicit,True
P63,33,TLD,1,left,0.0,True,duration,2,0.42,1.483344223,2.717885017,1,implicit,True
P63,34,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.213949919,1,implicit,True
P63,35,TLD,1,left,1.0,True,duration,1,0.3,1.07271948,2.893215895,1,implicit,True
P63,36,TLD,1,right,1.0,True,duration,5,0.78,2.715218455,2.828660011,1,implicit,True
P63,37,TLD,1,left,1.0,True,duration,1,0.3,1.07271948,2.998041868,1,implicit,True
P63,38,TLD,1,right,1.0,True,duration,4,0.66,2.304593711,2.743016005,1,implicit,True
P63,39,TLD,1,right,0.0,True,duration,6,0.9,3.125843199,2.802556038,1,implicit,True
P63,40,TLD,1,left,1.0,True,duration,3,0.54,1.893968967,3.309341908,1,implicit,True
P63,41,TLD,1,right,1.0,True,duration,5,0.78,2.715218455,2.381594896,1,implicit,True
P63,42,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,4.077059031,1,implicit,True
P63,43,TLD,1,left,0.0,True,duration,3,0.54,1.893968967,3.285127878,1,implicit,True
P63,44,TLD,1,right,1.0,True,duration,6,0.9,3.125843199,2.313773155,1,implicit,True
P63,45,TLD,1,left,1.0,True,duration,2,0.42,1.483344223,2.841099977,1,implicit,True
P63,46,TLD,1,right,1.0,True,duration,5,0.78,2.715218455,2.512640953,1,implicit,True
P63,47,TLD,1,right,0.0,True,duration,4,0.66,2.304593711,2.11760211,0,implicit,True
P63,48,TLD,1,left,1.0,True,duration,1,0.3,1.07271948,1.896214962,0,implicit,True
P64,1,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,4.046477079,1,implicit,True
P64,2,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.04625392,1,implicit,True
P64,3,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.132169008,1,implicit,True
P64,4,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.892185926,1,implicit,True
P64,5,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.797724962,1,implicit,True
P64,6,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.824904919,1,implicit,True
P64,7,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.9306252,1,implicit,True
P64,8,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.426747084,1,implicit,True
P64,9,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,2.767741919,1,implicit,True
P64,10,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.841067791,1,implicit,True
P64,11,TLD,5,left,0.0,True,duration,2,0.42,1.483344223,3.953189135,1,implicit,True
P64,12,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.81334281,1,implicit,True
P64,13,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.811009884,1,implicit,True
P64,14,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.595572948,1,implicit,True
P64,15,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.580307007,1,implicit,True
P64,16,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.146652937,1,implicit,True
P64,17,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.114559889,1,implicit,True
P64,18,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.660239935,1,implicit,True
P64,19,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.071110964,1,implicit,True
P64,20,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.208289862,1,implicit,True
P64,21,TLD,5,right,0.0,True,duration,6,0.9,3.125843199,2.716973066,1,implicit,True
P64,22,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.726810932,1,implicit,True
P64,23,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.196203947,1,implicit,True
P64,24,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.595034838,1,implicit,True
P64,25,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,2.349974871,1,implicit,True
P64,26,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.761909008,1,implicit,True
P64,27,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.62862587,1,implicit,True
P64,28,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,2.217591047,0,implicit,True
P64,29,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.294395924,1,implicit,True
P64,30,TLD,5,left,0.0,True,duration,3,0.54,1.893968967,3.435085058,1,implicit,True
P64,31,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.158508778,1,implicit,True
P64,32,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.61294508,1,implicit,True
P64,33,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.04765296,1,implicit,True
P64,34,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.344285965,0,implicit,True
P64,35,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,0.5209920406,1,implicit,True
P64,36,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.543084145,1,implicit,True
P64,37,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.547117949,1,implicit,True
P64,38,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.013717175,1,implicit,True
P64,39,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.442590952,1,implicit,True
P64,40,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,2.769826889,1,implicit,True
P64,41,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.493308067,1,implicit,True
P64,42,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,2.251600027,1,implicit,True
P64,43,TLD,5,right,0.0,True,duration,6,0.9,3.125843199,2.266688108,1,implicit,True
P64,44,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,3.012009859,1,implicit,True
P64,45,TLD,5,left,0.0,True,duration,2,0.42,1.483344223,2.436073065,1,implicit,True
P64,46,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.87755084,1,implicit,True
P64,47,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.794041872,1,implicit,True
P64,48,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.86064887,1,implicit,True
P73,1,TLD,3,left,0.0,True,pitch,3,0.54,1.893968967,4.106996059,1,implicit,True
P73,2,TLD,3,right,1.0,True,pitch,6,0.9,3.125843199,4.495803118,1,implicit,True
P73,3,TLD,3,left,1.0,True,pitch,2,0.42,1.483344223,3.447049141,1,implicit,True
P73,4,TLD,3,right,1.0,False,pitch,5,0.78,2.715218455,7.904181957,1,implicit,False
P73,5,TLD,3,right,0.0,True,pitch,4,0.66,2.304593711,4.468525887,1,implicit,True
P73,6,TLD,3,left,1.0,True,pitch,1,0.3,1.07271948,3.759819031,1,implicit,True
P73,7,TLD,3,left,0.0,True,pitch,2,0.42,1.483344223,2.91779995,1,implicit,True
P73,8,TLD,3,right,1.0,True,pitch,5,0.78,2.715218455,4.144912004,1,implicit,True
P73,9,TLD,3,left,1.0,False,pitch,3,0.54,1.893968967,5.844464064,1,implicit,True
P73,10,TLD,3,left,0.0,True,pitch,1,0.3,1.07271948,3.471030951,1,implicit,True
P73,11,TLD,3,right,1.0,True,pitch,6,0.9,3.125843199,3.092257977,1,implicit,True
P73,12,TLD,3,right,0.0,True,pitch,4,0.66,2.304593711,3.800076962,1,implicit,True
P73,13,TLD,3,right,0.0,True,pitch,6,0.9,3.125843199,3.218199015,1,implicit,True
P73,14,TLD,3,left,1.0,True,pitch,3,0.54,1.893968967,3.873335838,1,implicit,True
P73,15,TLD,3,left,0.0,True,pitch,2,0.42,1.483344223,3.235322952,1,implicit,True
P73,16,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,3.01256299,1,implicit,True
P73,17,TLD,3,left,1.0,True,pitch,1,0.3,1.07271948,2.626955986,0,implicit,True
P73,18,TLD,3,right,1.0,True,pitch,5,0.78,2.715218455,2.712716818,1,implicit,True
P73,19,TLD,3,right,0.0,True,pitch,5,0.78,2.715218455,2.702761889,1,implicit,True
P73,20,TLD,3,left,1.0,True,pitch,2,0.42,1.483344223,3.058896065,1,implicit,True
P73,21,TLD,3,left,0.0,True,pitch,1,0.3,1.07271948,2.88562417,1,implicit,True
P73,22,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,3.160615921,1,implicit,True
P73,23,TLD,3,left,1.0,True,pitch,3,0.54,1.893968967,2.93094182,1,implicit,True
P73,24,TLD,3,right,1.0,True,pitch,6,0.9,3.125843199,2.67119503,1,implicit,True
P73,25,TLD,3,right,0.0,True,pitch,6,0.9,3.125843199,2.333956003,1,implicit,True
P73,26,TLD,3,left,1.0,False,pitch,3,0.54,1.893968967,5.959208965,1,implicit,True
P73,27,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,3.563066959,1,implicit,True
P73,28,TLD,3,left,1.0,True,pitch,2,0.42,1.483344223,3.279115915,1,implicit,True
P73,29,TLD,3,left,0.0,True,pitch,1,0.3,1.07271948,3.070883989,1,implicit,True
P73,30,TLD,3,right,1.0,True,pitch,5,0.78,2.715218455,4.464278936,1,implicit,True
P73,31,TLD,3,left,1.0,True,pitch,1,0.3,1.07271948,2.831238985,1,implicit,True
P73,32,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,2.693130016,1,implicit,True
P73,33,TLD,3,right,0.0,True,pitch,5,0.78,2.715218455,2.929232121,1,implicit,True
P73,34,TLD,3,left,1.0,True,pitch,3,0.54,1.893968967,2.811163902,1,implicit,True
P73,35,TLD,3,left,0.0,True,pitch,2,0.42,1.483344223,3.703382969,1,implicit,True
P73,36,TLD,3,right,1.0,True,pitch,6,0.9,3.125843199,3.040214062,1,implicit,True
P73,37,TLD,3,left,1.0,True,pitch,1,0.3,1.07271948,3.312880993,1,implicit,True
P73,38,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,2.813755035,1,implicit,True
P73,39,TLD,3,right,0.0,True,pitch,6,0.9,3.125843199,2.364150047,0,implicit,True
P73,40,TLD,3,left,1.0,True,pitch,3,0.54,1.893968967,3.344326973,1,implicit,True
P73,41,TLD,3,right,1.0,True,pitch,5,0.78,2.715218455,2.612846136,1,implicit,True
P73,42,TLD,3,left,1.0,True,pitch,2,0.42,1.483344223,2.447280884,1,implicit,True
P73,43,TLD,3,right,1.0,True,pitch,4,0.66,2.304593711,2.442170143,0,implicit,True
P73,44,TLD,3,left,1.0,True,pitch,1,0.3,1.07271948,2.662739038,1,implicit,True
P73,45,TLD,3,right,1.0,True,pitch,6,0.9,3.125843199,2.160247087,1,implicit,True
P73,46,TLD,3,right,0.0,True,pitch,5,0.78,2.715218455,2.353219032,1,implicit,True
P73,47,TLD,3,left,1.0,True,pitch,2,0.42,1.483344223,2.506453991,1,implicit,True
P73,48,TLD,3,left,0.0,True,pitch,3,0.54,1.893968967,2.719902992,1,implicit,True
P74,1,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,3.461090803,1,implicit,True
P74,2,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.928862095,1,implicit,True
P74,3,TLD,5,left,0.0,False,duration,1,0.3,1.07271948,4.635936022,1,implicit,True
P74,4,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.742738962,1,implicit,True
P74,5,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.879087925,1,implicit,True
P74,6,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.46192503,1,implicit,True
P74,7,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.726460934,1,implicit,True
P74,8,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.194728136,1,implicit,True
P74,9,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,2.63386488,1,implicit,True
P74,10,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,3.178471088,1,implicit,True
P74,11,TLD,5,left,0.0,True,duration,2,0.42,1.483344223,2.946756125,1,implicit,True
P74,12,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,3.392638922,1,implicit,True
P74,13,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.899133921,1,implicit,True
P74,14,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.55745697,1,implicit,True
P74,15,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.814336061,1,implicit,True
P74,16,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.977423906,1,implicit,True
P74,17,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.035720825,1,implicit,True
P74,18,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,3.044197083,1,implicit,True
P74,19,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.068778038,1,implicit,True
P74,20,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.729822874,1,implicit,True
P74,21,TLD,5,right,0.0,True,duration,6,0.9,3.125843199,2.849272013,1,implicit,True
P74,22,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.911586046,1,implicit,True
P74,23,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.544141054,1,implicit,True
P74,24,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.682399035,1,implicit,True
P74,25,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,2.82901597,1,implicit,True
P74,26,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,2.814815044,1,implicit,True
P74,27,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.623929024,1,implicit,True
P74,28,TLD,5,right,0.0,True,duration,5,0.78,2.715218455,2.416977882,1,implicit,True
P74,29,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.912378073,1,implicit,True
P74,30,TLD,5,left,0.0,True,duration,3,0.54,1.893968967,3.269909143,1,implicit,True
P74,31,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.578464985,1,implicit,True
P74,32,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.946228981,1,implicit,True
P74,33,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.36350894,1,implicit,True
P74,34,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,2.494837999,1,implicit,True
P74,35,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.368786812,1,implicit,True
P74,36,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.493818998,1,implicit,True
P74,37,TLD,5,left,1.0,True,duration,2,0.42,1.483344223,3.030921936,1,implicit,True
P74,38,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.82196188,1,implicit,True
P74,39,TLD,5,left,1.0,True,duration,3,0.54,1.893968967,2.828751087,1,implicit,True
P74,40,TLD,5,left,0.0,True,duration,1,0.3,1.07271948,3.071219921,1,implicit,True
P74,41,TLD,5,right,1.0,True,duration,6,0.9,3.125843199,2.873179913,1,implicit,True
P74,42,TLD,5,right,0.0,True,duration,4,0.66,2.304593711,3.134021044,1,implicit,True
P74,43,TLD,5,right,0.0,True,duration,6,0.9,3.125843199,3.417670012,1,implicit,True
P74,44,TLD,5,left,1.0,False,duration,3,0.54,1.893968967,4.326655149,1,implicit,True
P74,45,TLD,5,left,0.0,True,duration,2,0.42,1.483344223,3.58445096,1,implicit,True
P74,46,TLD,5,right,1.0,True,duration,4,0.66,2.304593711,2.896042109,1,implicit,True
P74,47,TLD,5,left,1.0,True,duration,1,0.3,1.07271948,3.213179111,1,implicit,True
P74,48,TLD,5,right,1.0,True,duration,5,0.78,2.715218455,2.963027,1,implicit,True
P77,1,TLD,4,right,0.0,True,pitch,4,0.66,2.304593711,1.903270006,0,implicit,True
P77,2,TLD,4,left,1.0,True,pitch,1,0.3,1.07271948,3.363105059,1,implicit,True
P77,3,TLD,4,right,1.0,True,pitch,6,0.9,3.125843199,2.494501114,1,implicit,True
